disease,rag_top_node_id,common_symptoms,total_symptoms,rag_total_symptoms,rag_matches,rag_hallucinations,no_rag_total_symptoms,no_rag_matches,no_rag_hallucinations,rag_accuracy,no_rag_accuracy,rag_precision,rag_recall,no_rag_precision,no_rag_recall
Early-onset progressive diffuse brain atrophy-microcephaly-muscle weakness-optic atrophy syndrome,28546,5,6,62,7,55,24,2,22,1.1666666666666667,0.3333333333333333,0.11290322580645161,1.1666666666666667,0.08333333333333333,0.3333333333333333
Micrognathia-recurrent infections-behavioral abnormalities-mild intellectual disability syndrome,31611,3,3,17,1,16,30,1,29,0.3333333333333333,0.3333333333333333,0.058823529411764705,0.3333333333333333,0.03333333333333333,0.3333333333333333
Alacrimia-choreoathetosis-liver dysfunction syndrome,28661,1,3,45,0,45,36,0,36,0.0,0.0,0.0,0.0,0.0,0.0
ADNP syndrome,29661,4,6,98,6,92,45,0,45,1.0,0.0,0.061224489795918366,1.0,0.0,0.0
TARP syndrome,30719,1,4,48,4,44,23,0,23,1.0,0.0,0.08333333333333333,1.0,0.0,0.0
Tatton-Brown-Rahman syndrome,29516,1,2,20,1,19,30,0,30,0.5,0.0,0.05,0.5,0.0,0.0
Juvenile nasopharyngeal angiofibroma,32610,7,1,16,0,16,34,0,34,0.0,0.0,0.0,0.0,0.0,0.0
Malan overgrowth syndrome,31787,1,1,41,1,40,43,0,43,1.0,0.0,0.024390243902439025,1.0,0.0,0.0
Birk-Barel syndrome,29256,0,0,38,0,38,30,0,30,0.0,0.0,0.0,0.0,0.0,0.0
Pontocerebellar hypoplasia type 7,27907,2,0,17,0,17,16,0,16,0.0,0.0,0.0,0.0,0.0,0.0
Isolated childhood apraxia of speech,30522,3,2,17,2,15,8,0,8,1.0,0.0,0.11764705882352941,1.0,0.0,0.0
Early infantile epileptic encephalopathy,28025,2,6,17,3,14,29,1,28,0.5,0.16666666666666666,0.17647058823529413,0.5,0.034482758620689655,0.16666666666666666
Genetic epilepsy with febrile seizure plus,33026,4,1,21,0,21,15,0,15,0.0,0.0,0.0,0.0,0.0,0.0
Intermediate uveitis,33511,3,0,18,0,18,32,0,32,0.0,0.0,0.0,0.0,0.0,0.0
Citrullinemia type II,31702,5,4,17,1,16,31,0,31,0.25,0.0,0.058823529411764705,0.25,0.0,0.0
Pancreatic triacylglycerol lipase deficiency,28401,6,0,17,0,17,27,0,27,0.0,0.0,0.0,0.0,0.0,0.0
Apparent mineralocorticoid excess,27657,4,3,17,2,15,22,3,19,0.6666666666666666,1.0,0.11764705882352941,0.6666666666666666,0.13636363636363635,1.0
Citrullinemia type I,31702,5,2,17,1,16,23,0,23,0.5,0.0,0.058823529411764705,0.5,0.0,0.0
DYRK1A-related intellectual disability syndrome,33278,2,8,22,5,17,27,1,26,0.625,0.125,0.22727272727272727,0.625,0.037037037037037035,0.125
Microcephaly-corpus callosum and cerebellar vermis hypoplasia-facial dysmorphism-intellectual disability syndrom,29190,2,2,17,2,15,28,1,27,1.0,0.5,0.11764705882352941,1.0,0.03571428571428571,0.5
Severe intellectual disability-progressive spastic diplegia syndrome,28602,3,7,37,5,32,33,3,30,0.7142857142857143,0.42857142857142855,0.13513513513513514,0.7142857142857143,0.09090909090909091,0.42857142857142855
Idiopathic panuveitis,33531,4,0,18,0,18,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0
Macrocephaly-intellectual disability-neurodevelopmental disorder-small thorax syndrome,29678,3,3,36,3,33,31,2,29,1.0,0.6666666666666666,0.08333333333333333,1.0,0.06451612903225806,0.6666666666666666
Early-onset familial hypoaldosteronism,33456,1,6,16,3,13,31,1,30,0.5,0.16666666666666666,0.1875,0.5,0.03225806451612903,0.16666666666666666
Late-onset familial hypoaldosteronism,33456,0,0,16,0,16,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0
Congenital total pulmonary venous return anomaly,30720,4,1,22,1,21,30,1,29,1.0,1.0,0.045454545454545456,1.0,0.03333333333333333,1.0
Posterior urethral valve,32917,5,3,17,4,13,34,1,33,1.3333333333333333,0.3333333333333333,0.23529411764705882,1.3333333333333333,0.029411764705882353,0.3333333333333333
Infantile osteopetrosis with neuroaxonal dysplasia,31119,1,0,16,0,16,30,0,30,0.0,0.0,0.0,0.0,0.0,0.0
Polyembryoma,33007,2,0,17,0,17,30,0,30,0.0,0.0,0.0,0.0,0.0,0.0
Asherman syndrome,29997,0,0,36,0,36,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0
Cleft lip and alveolus,33455,0,1,16,1,15,27,0,27,1.0,0.0,0.0625,1.0,0.0,0.0
Airway infantile hemangioma,95135,19,1,26,1,25,27,1,26,1.0,1.0,0.038461538461538464,1.0,0.037037037037037035,1.0
Idiopathic intracranial hypertension,38066,15,2,18,1,17,19,1,18,0.5,0.5,0.05555555555555555,0.5,0.05263157894736842,0.5
Intermediate osteopetrosis,38358,12,1,24,1,23,24,0,24,1.0,0.0,0.041666666666666664,1.0,0.0,0.0
Cleft lip/palate,28138,2,1,20,0,20,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0
Idiopathic uveal effusion syndrome,27683,6,1,18,2,16,24,0,24,2.0,0.0,0.1111111111111111,2.0,0.0,0.0
Isolated cleft lip,32177,0,0,16,0,16,31,0,31,0.0,0.0,0.0,0.0,0.0,0.0
Neurotrophic keratopathy,32879,7,2,17,2,15,20,0,20,1.0,0.0,0.11764705882352941,1.0,0.0,0.0
Cleft velum,30842,3,0,22,0,22,16,0,16,0.0,0.0,0.0,0.0,0.0,0.0
Panner disease,32475,0,2,14,3,11,21,0,21,1.5,0.0,0.21428571428571427,1.5,0.0,0.0
Pediatric systemic lupus erythematosus,33534,4,3,17,0,17,25,0,25,0.0,0.0,0.0,0.0,0.0,0.0
Secondary short bowel syndrome,32322,3,0,17,0,17,22,0,22,0.0,0.0,0.0,0.0,0.0,0.0
Eisenmenger syndrome,32244,1,3,17,1,16,25,1,24,0.3333333333333333,0.3333333333333333,0.058823529411764705,0.3333333333333333,0.04,0.3333333333333333
Osgood-Schlatter disease,32476,4,1,19,1,18,16,1,15,1.0,1.0,0.05263157894736842,1.0,0.0625,1.0
Sinding-Larsen-Johansson disease,32478,2,1,7,1,6,12,1,11,1.0,1.0,0.14285714285714285,1.0,0.08333333333333333,1.0
Severe acute respiratory syndrome,33390,5,1,18,1,17,20,1,19,1.0,1.0,0.05555555555555555,1.0,0.05,1.0
Congenital tracheal stenosis,32205,4,1,23,1,22,26,0,26,1.0,0.0,0.043478260869565216,1.0,0.0,0.0
Dietary iron overload disease,29761,1,1,27,1,26,29,0,29,1.0,0.0,0.037037037037037035,1.0,0.0,0.0
Choanal atresia,32224,8,0,20,0,20,34,0,34,0.0,0.0,0.0,0.0,0.0,0.0
Esophageal atresia,33615,12,1,22,0,22,35,0,35,0.0,0.0,0.0,0.0,0.0,0.0
Solitary fibrous tumor,33355,2,0,28,0,28,27,0,27,0.0,0.0,0.0,0.0,0.0,0.0
Psoriasis-related juvenile idiopathic arthritis,32727,4,1,16,0,16,33,0,33,0.0,0.0,0.0,0.0,0.0,0.0
Solitary bone cyst,32308,1,1,17,1,16,30,0,30,1.0,0.0,0.058823529411764705,1.0,0.0,0.0
Familial avascular necrosis of femoral head,32914,6,2,13,1,12,15,1,14,0.5,0.5,0.07692307692307693,0.5,0.06666666666666667,0.5
AGel amyloidosis,33159,4,6,18,0,18,35,0,35,0.0,0.0,0.0,0.0,0.0,0.0
Biemond syndrome type 2,28617,3,12,23,9,14,30,0,30,0.75,0.0,0.391304347826087,0.75,0.0,0.0
Acquired idiopathic sideroblastic anemia,29390,1,2,17,2,15,33,0,33,1.0,0.0,0.11764705882352941,1.0,0.0,0.0
Chronic visceral acid sphingomyelinase deficiency,98936,7,0,12,0,12,36,0,36,0.0,0.0,0.0,0.0,0.0,0.0
Proximal 16p11.2 microduplication syndrome,33180,3,21,17,2,15,33,4,29,0.09523809523809523,0.19047619047619047,0.11764705882352941,0.09523809523809523,0.12121212121212122,0.19047619047619047
MEND syndrome,30175,0,2,16,0,16,15,0,15,0.0,0.0,0.0,0.0,0.0,0.0
Myelodysplastic neoplasm with increased blasts,95113,19,2,32,1,31,28,1,27,0.5,0.5,0.03125,0.5,0.03571428571428571,0.5
Acute panmyelosis with myelofibrosis,32843,3,2,17,2,15,17,1,16,1.0,0.5,0.11764705882352941,1.0,0.058823529411764705,0.5
Myelodysplastic syndrome associated with isolated del(5q) chromosome abnormality,28311,1,1,19,2,17,24,0,24,2.0,0.0,0.10526315789473684,2.0,0.0,0.0
Unclassified myelodysplastic syndrome,28813,10,1,18,0,18,23,0,23,0.0,0.0,0.0,0.0,0.0,0.0
Myelodysplastic neoplasm with low blasts,39579,23,2,30,0,30,28,0,28,0.0,0.0,0.0,0.0,0.0,0.0
Juvenile glaucoma,30583,2,0,16,0,16,14,0,14,0.0,0.0,0.0,0.0,0.0,0.0
Macular corneal dystrophy,30135,5,4,16,5,11,22,0,22,1.25,0.0,0.3125,1.25,0.0,0.0
Gestational choriocarcinoma,32511,8,6,27,4,23,20,0,20,0.6666666666666666,0.0,0.14814814814814814,0.6666666666666666,0.0,0.0
Microtia,31577,6,2,16,0,16,21,0,21,0.0,0.0,0.0,0.0,0.0,0.0
Hydranencephaly,27804,0,7,17,6,11,24,0,24,0.8571428571428571,0.0,0.35294117647058826,0.8571428571428571,0.0,0.0
Central areolar choroidal dystrophy,96983,16,2,37,0,37,25,0,25,0.0,0.0,0.0,0.0,0.0,0.0
Chronic thromboembolic pulmonary hypertension,33068,5,3,17,2,15,18,1,17,0.6666666666666666,0.3333333333333333,0.11764705882352941,0.6666666666666666,0.05555555555555555,0.3333333333333333
Adult acute respiratory distress syndrome,33063,3,5,16,5,11,26,3,23,1.0,0.6,0.3125,1.0,0.11538461538461539,0.6
Childhood absence epilepsy,33115,2,2,19,1,18,28,0,28,0.5,0.0,0.05263157894736842,0.5,0.0,0.0
Dopamine beta-hydroxylase deficiency,30860,3,4,17,2,15,26,2,24,0.5,0.5,0.11764705882352941,0.5,0.07692307692307693,0.5
Peripartum cardiomyopathy,33304,3,0,17,0,17,23,0,23,0.0,0.0,0.0,0.0,0.0,0.0
Xq25 microduplication syndrome,31102,2,0,17,0,17,29,0,29,0.0,0.0,0.0,0.0,0.0,0.0
ANE syndrome,31157,0,0,17,0,17,15,0,15,0.0,0.0,0.0,0.0,0.0,0.0
Retinitis punctata albescens,32548,3,5,20,5,15,23,1,22,1.0,0.2,0.25,1.0,0.043478260869565216,0.2
Immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome,31513,3,1,58,2,56,10,0,10,2.0,0.0,0.034482758620689655,2.0,0.0,0.0
IgG4-related retroperitoneal fibrosis,32797,3,1,22,2,20,21,1,20,2.0,1.0,0.09090909090909091,2.0,0.047619047619047616,1.0
Idiopathic bronchiectasis,32537,3,4,16,4,12,16,1,15,1.0,0.25,0.25,1.0,0.0625,0.25
Recurrent respiratory papillomatosis,31921,9,1,18,1,17,25,1,24,1.0,1.0,0.05555555555555555,1.0,0.04,1.0
Primary membranoproliferative glomerulonephritis,94687,17,1,23,0,23,30,0,30,0.0,0.0,0.0,0.0,0.0,0.0
Medial condensing osteitis of the clavicle,32297,6,0,16,0,16,17,0,17,0.0,0.0,0.0,0.0,0.0,0.0
Graft versus host disease,97057,20,1,26,1,25,22,1,21,1.0,1.0,0.038461538461538464,1.0,0.045454545454545456,1.0
Acquired purpura fulminans,39484,15,0,30,0,30,26,0,26,0.0,0.0,0.0,0.0,0.0,0.0
T-B+ severe combined immunodeficiency due to JAK3 deficiency,31572,1,4,23,2,21,32,0,32,0.5,0.0,0.08695652173913043,0.5,0.0,0.0
FRAXE intellectual disability,31304,2,0,16,0,16,32,0,32,0.0,0.0,0.0,0.0,0.0,0.0
Hyperinsulinism-hyperammonemia syndrome,28314,14,2,30,0,30,24,0,24,0.0,0.0,0.0,0.0,0.0,0.0
CK syndrome,27705,0,29,19,9,10,25,0,25,0.3103448275862069,0.0,0.47368421052631576,0.3103448275862069,0.0,0.0
Acute monoblastic/monocytic leukemia,29863,3,1,17,0,17,28,0,28,0.0,0.0,0.0,0.0,0.0,0.0
Congenital factor X deficiency,30586,3,4,17,4,13,23,2,21,1.0,0.5,0.23529411764705882,1.0,0.08695652173913043,0.5
Optic pathway glioma,33318,3,0,18,0,18,35,0,35,0.0,0.0,0.0,0.0,0.0,0.0
Adult idiopathic neutropenia,27740,3,2,15,2,13,35,1,34,1.0,0.5,0.13333333333333333,1.0,0.02857142857142857,0.5
Hereditary elliptocytosis,32434,3,1,19,2,17,23,2,21,2.0,2.0,0.10526315789473684,2.0,0.08695652173913043,2.0
Idiopathic aplastic anemia,27664,10,2,22,2,20,17,1,16,1.0,0.5,0.09090909090909091,1.0,0.058823529411764705,0.5
Fetal and neonatal alloimmune thrombocytopenia,37629,17,1,24,0,24,24,0,24,0.0,0.0,0.0,0.0,0.0,0.0
Lysinuric protein intolerance,29923,2,1,25,0,25,21,0,21,0.0,0.0,0.0,0.0,0.0,0.0
Hereditary spherocytosis,27542,4,1,17,0,17,26,0,26,0.0,0.0,0.0,0.0,0.0,0.0
Sarcosinemia,30971,0,2,18,1,17,33,0,33,0.5,0.0,0.05555555555555555,0.5,0.0,0.0
Cystathioninuria,29708,1,1,9,0,9,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0
Congenital factor II deficiency,27656,5,3,24,2,22,17,0,17,0.6666666666666666,0.0,0.08333333333333333,0.6666666666666666,0.0,0.0
Non-involuting congenital hemangioma,32222,0,1,23,1,22,8,2,6,1.0,2.0,0.043478260869565216,1.0,0.25,2.0
Kasabach-Merritt phenomenon,28851,5,3,18,3,15,28,2,26,1.0,0.6666666666666666,0.16666666666666666,1.0,0.07142857142857142,0.6666666666666666
Polyarteritis nodosa,32986,3,1,21,1,20,24,0,24,1.0,0.0,0.047619047619047616,1.0,0.0,0.0
Rapidly involuting congenital hemangioma,32222,1,1,18,1,17,12,2,10,1.0,2.0,0.05555555555555555,1.0,0.16666666666666666,2.0
Acute myelomonocytic leukemia,84319,19,3,25,4,21,22,1,21,1.3333333333333333,0.3333333333333333,0.16,1.3333333333333333,0.045454545454545456,0.3333333333333333
Acute erythroid leukemia,32256,2,0,21,0,21,23,0,23,0.0,0.0,0.0,0.0,0.0,0.0
Brugada syndrome,28198,5,0,18,0,18,29,0,29,0.0,0.0,0.0,0.0,0.0,0.0
Hypocalcemic vitamin D-dependent rickets,31053,2,31,23,13,10,26,4,22,0.41935483870967744,0.12903225806451613,0.5652173913043478,0.41935483870967744,0.15384615384615385,0.12903225806451613
Acquired methemoglobinemia,30126,15,1,21,0,21,22,0,22,0.0,0.0,0.0,0.0,0.0,0.0
Familial glucocorticoid deficiency,27648,1,9,28,8,20,22,1,21,0.8888888888888888,0.1111111111111111,0.2857142857142857,0.8888888888888888,0.045454545454545456,0.1111111111111111
Beta-ketothiolase deficiency,30683,2,8,17,5,12,26,0,26,0.625,0.0,0.29411764705882354,0.625,0.0,0.0
Autoimmune lymphoproliferative syndrome,28015,4,4,119,7,112,30,1,29,1.75,0.25,0.058823529411764705,1.75,0.03333333333333333,0.25
Secondary hypoparathyroidism due to impaired parathormon secretion,31288,6,1,19,0,19,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0
Tufted angioma,30820,3,0,17,0,17,27,0,27,0.0,0.0,0.0,0.0,0.0,0.0
Hereditary thrombophilia due to congenital antithrombin deficiency,30094,5,2,17,2,15,26,0,26,1.0,0.0,0.11764705882352941,1.0,0.0,0.0
Castleman disease,98712,15,1,23,0,23,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0
MODY,31184,3,0,33,0,33,17,0,17,0.0,0.0,0.0,0.0,0.0,0.0
Primary myelofibrosis,27610,5,1,20,1,19,32,0,32,1.0,0.0,0.05,1.0,0.0,0.0
Acute promyelocytic leukemia,29361,7,0,18,0,18,34,0,34,0.0,0.0,0.0,0.0,0.0,0.0
Dystonia-parkinsonism-hypermanganesemia syndrome,28480,4,0,23,0,23,29,0,29,0.0,0.0,0.0,0.0,0.0,0.0
Familial dilated cardiomyopathy with conduction defect due to LMNA mutation,32609,11,2,21,1,20,21,1,20,0.5,0.5,0.047619047619047616,0.5,0.047619047619047616,0.5
Verrucous hemangioma,33276,3,1,13,0,13,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0
Double outlet right ventricle,33375,4,2,25,2,23,30,1,29,1.0,0.5,0.08,1.0,0.03333333333333333,0.5
Tricuspid atresia,32760,6,3,16,2,14,19,1,18,0.6666666666666666,0.3333333333333333,0.125,0.6666666666666666,0.05263157894736842,0.3333333333333333
Primary hyperoxaluria,29946,5,2,19,1,18,21,1,20,0.5,0.5,0.05263157894736842,0.5,0.047619047619047616,0.5
Congenital muscular dystrophy with intellectual disability,29208,1,5,87,4,83,24,1,23,0.8,0.2,0.04597701149425287,0.8,0.041666666666666664,0.2
Idiopathic hypereosinophilic syndrome,28414,7,1,76,1,75,26,0,26,1.0,0.0,0.013157894736842105,1.0,0.0,0.0
Hyperammonemia due to N-acetylglutamate synthase deficiency,29034,3,1,17,1,16,28,1,27,1.0,1.0,0.058823529411764705,1.0,0.03571428571428571,1.0
9p13 microdeletion syndrome,32409,1,8,19,3,16,19,0,19,0.375,0.0,0.15789473684210525,0.375,0.0,0.0
3q27.3 microdeletion syndrome,33028,2,16,19,9,10,29,0,29,0.5625,0.0,0.47368421052631576,0.5625,0.0,0.0
Congenital factor XIII deficiency,27869,5,3,19,1,18,15,0,15,0.3333333333333333,0.0,0.05263157894736842,0.3333333333333333,0.0,0.0
3-methylglutaconic aciduria type 9,28809,5,18,112,18,94,27,2,25,1.0,0.1111111111111111,0.16071428571428573,1.0,0.07407407407407407,0.1111111111111111
3-methylglutaconic aciduria-neonatal cataract-neurologic involvement-congenital neutropenia syndrome,29807,4,6,40,4,36,32,2,30,0.6666666666666666,0.3333333333333333,0.1,0.6666666666666666,0.0625,0.3333333333333333
Subcutaneous panniculitis-like T-cell lymphoma,29698,4,2,16,2,14,18,0,18,1.0,0.0,0.125,1.0,0.0,0.0
3-hydroxy-3-methylglutaric aciduria,28809,10,4,51,1,50,35,0,35,0.25,0.0,0.0196078431372549,0.25,0.0,0.0
Incessant infant ventricular tachycardia,27703,4,6,21,6,15,23,1,22,1.0,0.16666666666666666,0.2857142857142857,1.0,0.043478260869565216,0.16666666666666666
Combined immunodeficiency due to ZAP70 deficiency,27177,0,4,23,3,20,19,0,19,0.75,0.0,0.13043478260869565,0.75,0.0,0.0
Heparin-induced thrombocytopenia,32563,3,3,15,3,12,23,0,23,1.0,0.0,0.2,1.0,0.0,0.0
Hereditary fructose intolerance,27426,6,2,16,1,15,18,1,17,0.5,0.5,0.0625,0.5,0.05555555555555555,0.5
"Fructose-1,6-bisphosphatase deficiency",30542,1,4,17,4,13,18,2,16,1.0,0.5,0.23529411764705882,1.0,0.1111111111111111,0.5
Immunodeficiency by defective expression of MHC class II,31044,0,4,21,1,20,19,1,18,0.25,0.25,0.047619047619047616,0.25,0.05263157894736842,0.25
T-B+ severe combined immunodeficiency due to gamma chain deficiency,30284,5,8,32,5,27,28,1,27,0.625,0.125,0.15625,0.625,0.03571428571428571,0.125
Gitelman syndrome,31556,6,1,17,0,17,28,1,27,0.0,1.0,0.0,0.0,0.03571428571428571,1.0
Neurodevelopmental delay-seizures-ophthalmic anomalies-osteopenia-cerebellar atrophy syndrome,28046,3,2,16,1,15,31,0,31,0.5,0.0,0.0625,0.5,0.0,0.0
Autosomal dominant severe congenital neutropenia,33449,2,3,17,3,14,27,1,26,1.0,0.3333333333333333,0.17647058823529413,1.0,0.037037037037037035,0.3333333333333333
Severe combined immunodeficiency due to DCLRE1C deficiency,29553,0,0,17,0,17,23,0,23,0.0,0.0,0.0,0.0,0.0,0.0
Mohr-Tranebjaerg syndrome,31824,1,0,21,0,21,31,0,31,0.0,0.0,0.0,0.0,0.0,0.0
Congenital muscular dystrophy with cerebellar involvement,30361,4,4,18,0,18,30,0,30,0.0,0.0,0.0,0.0,0.0,0.0
Female restricted epilepsy with intellectual disability,29601,2,1,16,0,16,25,0,25,0.0,0.0,0.0,0.0,0.0,0.0
Hyperekplexia-epilepsy syndrome,98352,12,0,21,0,21,40,0,40,0.0,0.0,0.0,0.0,0.0,0.0
Mosaic trisomy 1 syndrome,33389,0,0,36,0,36,25,0,25,0.0,0.0,0.0,0.0,0.0,0.0
PMM2-CDG,28471,3,3,17,0,17,26,0,26,0.0,0.0,0.0,0.0,0.0,0.0
Adenylosuccinate synthetase-like 1-related distal myopathy,27734,0,3,19,1,18,20,0,20,0.3333333333333333,0.0,0.05263157894736842,0.3333333333333333,0.0,0.0
Miyoshi myopathy,27704,0,0,14,0,14,19,0,19,0.0,0.0,0.0,0.0,0.0,0.0
Distal deletion 12q syndrome,32653,0,0,18,0,18,11,0,11,0.0,0.0,0.0,0.0,0.0,0.0
Distal myopathy with posterior leg and anterior hand involvement,28689,0,5,17,0,17,14,1,13,0.0,0.2,0.0,0.0,0.07142857142857142,0.2
Oculopharyngodistal myopathy,31614,5,7,18,2,16,29,2,27,0.2857142857142857,0.2857142857142857,0.1111111111111111,0.2857142857142857,0.06896551724137931,0.2857142857142857
"Late-onset distal myopathy, Markesbery-Griggs type",28689,4,0,18,0,18,27,0,27,0.0,0.0,0.0,0.0,0.0,0.0
Desminopathy,38446,15,3,18,0,18,28,0,28,0.0,0.0,0.0,0.0,0.0,0.0
Juvenile polyposis syndrome,31795,2,4,14,1,13,20,0,20,0.25,0.0,0.07142857142857142,0.25,0.0,0.0
Turcot syndrome with polyposis,32298,2,6,17,3,14,26,1,25,0.5,0.16666666666666666,0.17647058823529413,0.5,0.038461538461538464,0.16666666666666666
Generalized juvenile polyposis/juvenile polyposis coli,31795,2,1,17,1,16,18,0,18,1.0,0.0,0.058823529411764705,1.0,0.0,0.0
Juvenile polyposis of infancy,31795,3,4,17,1,16,28,3,25,0.25,0.75,0.058823529411764705,0.25,0.10714285714285714,0.75
Corticobasal syndrome,33381,5,3,16,2,14,19,2,17,0.6666666666666666,0.6666666666666666,0.125,0.6666666666666666,0.10526315789473684,0.6666666666666666
Progressive supranuclear palsy-pure akinesia with gait freezing syndrome,27637,2,3,18,3,15,20,2,18,1.0,0.6666666666666666,0.16666666666666666,1.0,0.1,0.6666666666666666
Progressive supranuclear palsy-corticobasal syndrome,27828,4,7,26,8,18,27,1,26,1.1428571428571428,0.14285714285714285,0.3076923076923077,1.1428571428571428,0.037037037037037035,0.14285714285714285
Progressive supranuclear palsy-progressive non-fluent aphasia syndrome,33466,4,7,17,4,13,18,1,17,0.5714285714285714,0.14285714285714285,0.23529411764705882,0.5714285714285714,0.05555555555555555,0.14285714285714285
Fatty acid hydroxylase-associated neurodegeneration,32709,3,4,28,3,25,29,1,28,0.75,0.25,0.10714285714285714,0.75,0.034482758620689655,0.25
Atypical progressive supranuclear palsy syndrome,27828,2,1,26,1,25,21,1,20,1.0,1.0,0.038461538461538464,1.0,0.047619047619047616,1.0
Progressive supranuclear palsy-predominant parkinsonism syndrome,27642,3,4,24,4,20,25,2,23,1.0,0.5,0.16666666666666666,1.0,0.08,0.5
Classic progressive supranuclear palsy syndrome,27828,5,3,27,2,25,31,1,30,0.6666666666666666,0.3333333333333333,0.07407407407407407,0.6666666666666666,0.03225806451612903,0.3333333333333333
Familial colorectal cancer Type X,27819,1,6,17,2,15,28,4,24,0.3333333333333333,0.6666666666666666,0.11764705882352941,0.3333333333333333,0.14285714285714285,0.6666666666666666
Autosomal recessive complex spastic paraplegia due to Kennedy pathway dysfunction,33076,1,10,19,9,10,22,0,22,0.9,0.0,0.47368421052631576,0.9,0.0,0.0
Autosomal dominant spastic paraplegia type 10,30156,2,3,26,3,23,28,0,28,1.0,0.0,0.11538461538461539,1.0,0.0,0.0
Autosomal recessive spastic paraplegia type 77,27668,0,1,15,1,14,16,0,16,1.0,0.0,0.06666666666666667,1.0,0.0,0.0
"X-linked intellectual disability, Hedera type",27603,2,2,28,2,26,33,1,32,1.0,0.5,0.07142857142857142,1.0,0.030303030303030304,0.5
Ataxia-oculomotor apraxia type 4,27817,2,1,19,2,17,3,1,2,2.0,1.0,0.10526315789473684,2.0,0.3333333333333333,1.0
Episodic ataxia type 3,27813,4,2,19,1,18,27,1,26,0.5,0.5,0.05263157894736842,0.5,0.037037037037037035,0.5
Autosomal recessive spastic paraplegia type 32,39424,15,3,30,1,29,29,1,28,0.3333333333333333,0.3333333333333333,0.03333333333333333,0.3333333333333333,0.034482758620689655,0.3333333333333333
Autosomal dominant polycystic kidney disease,28262,2,5,17,2,15,27,1,26,0.4,0.2,0.11764705882352941,0.4,0.037037037037037035,0.2
Idiopathic achalasia,27364,2,1,16,1,15,16,1,15,1.0,1.0,0.0625,1.0,0.0625,1.0
Iminoglycinuria,27825,2,3,27,2,25,31,0,31,0.6666666666666666,0.0,0.07407407407407407,0.6666666666666666,0.0,0.0
Meningococcal meningitis,84189,15,6,20,2,18,29,3,26,0.3333333333333333,0.5,0.1,0.3333333333333333,0.10344827586206896,0.5
Mucolipidosis type II,27333,0,13,18,2,16,26,1,25,0.15384615384615385,0.07692307692307693,0.1111111111111111,0.15384615384615385,0.038461538461538464,0.07692307692307693
Adenine phosphoribosyltransferase deficiency,29957,0,1,17,0,17,37,0,37,0.0,0.0,0.0,0.0,0.0,0.0
SUNCT syndrome,32399,3,3,17,4,13,45,0,45,1.3333333333333333,0.0,0.23529411764705882,1.3333333333333333,0.0,0.0
Dentinogenesis imperfecta,38671,5,2,18,0,18,7,0,7,0.0,0.0,0.0,0.0,0.0,0.0
Meconium aspiration syndrome,33075,2,0,16,0,16,18,0,18,0.0,0.0,0.0,0.0,0.0,0.0
Enlarged parietal foramina,27853,2,1,21,0,21,23,0,23,0.0,0.0,0.0,0.0,0.0,0.0
Acute interstitial pneumonia,33385,4,11,17,3,14,23,1,22,0.2727272727272727,0.09090909090909091,0.17647058823529413,0.2727272727272727,0.043478260869565216,0.09090909090909091
Familial isolated restrictive cardiomyopathy,32672,2,1,16,1,15,28,0,28,1.0,0.0,0.0625,1.0,0.0,0.0
Leprechaunism,94931,13,8,24,0,24,24,1,23,0.0,0.125,0.0,0.0,0.041666666666666664,0.125
Achondroplasia,28484,1,5,20,6,14,27,1,26,1.2,0.2,0.3,1.2,0.037037037037037035,0.2
Amelogenesis imperfecta,28782,6,2,20,2,18,7,2,5,1.0,1.0,0.1,1.0,0.2857142857142857,1.0
Sepsis in premature infants,30892,7,5,17,3,14,23,1,22,0.6,0.2,0.17647058823529413,0.6,0.043478260869565216,0.2
Posterior polymorphous corneal dystrophy,28828,4,2,17,2,15,21,0,21,1.0,0.0,0.11764705882352941,1.0,0.0,0.0
Infantile Krabbe disease,33182,6,13,61,12,49,23,3,20,0.9230769230769231,0.23076923076923078,0.19672131147540983,0.9230769230769231,0.13043478260869565,0.23076923076923078
Late-infantile/juvenile Krabbe disease,33145,3,2,18,0,18,26,0,26,0.0,0.0,0.0,0.0,0.0,0.0
Adult Krabbe disease,33153,1,2,40,2,38,11,0,11,1.0,0.0,0.05,1.0,0.0,0.0
Limbal stem cell deficiency,32509,6,0,15,0,15,19,0,19,0.0,0.0,0.0,0.0,0.0,0.0
Primary Sjögren syndrome,28764,5,2,71,2,69,22,0,22,1.0,0.0,0.028169014084507043,1.0,0.0,0.0
Oculocutaneous albinism type 1,84278,17,14,33,3,30,33,3,30,0.21428571428571427,0.21428571428571427,0.09090909090909091,0.21428571428571427,0.09090909090909091,0.21428571428571427
Moderate hemophilia A,27361,7,3,26,3,23,34,2,32,1.0,0.6666666666666666,0.11538461538461539,1.0,0.058823529411764705,0.6666666666666666
